DateTime,Wind Forecast EC00,Wind Forecast EC Latest,Solar Forecast EC00,Solar Forecast EC Latest,Cons Forecast EC00,Cons Forecast EC Latest,Reg. Update,UMM Planned,UMM Unplanned,Flow Update,Spot Price,Intraday Price VWAP
2023-01-03 18:00:00,34592,35845.0,0,0,64976,65409,14,1680,1716,0,56.98245614035088,65.36771929824562
2023-01-03 19:00:00,33925,35526.0,0,0,63727,63956,624,1464,1960,1,57.96491228070175,73.62526315789472
2023-01-03 20:00:00,32814,34862.0,0,0,60386,60451,905,206,503,0,56.98245614035088,65.25473684210526
2023-01-03 21:00:00,31151,32477.0,0,0,56960,56781,74,378,1726,0,56.0,65.1122807017544
2023-01-03 22:00:00,28707,30172.0,0,0,54051,53996,87,1748,1874,1,55.01754385964912,65.95719298245615
2023-01-03 23:00:00,25563,27889.0,0,0,50018,49815,717,327,637,0,55.50877192982456,62.6561403508772
2023-01-04 00:00:00,23627,25858.0,0,0,47526,47603,-386,258,566,0,55.01754385964912,52.71368421052632
2023-01-04 01:00:00,21359,23516.0,0,0,45535,45916,-595,682,1443,0,54.526315789473685,55.37122807017544
2023-01-04 02:00:00,18823,22404.0,0,0,44859,45326,401,619,1331,1,53.54385964912281,61.13333333333333
2023-01-04 03:00:00,16875,20762.0,0,0,44982,45294,748,1502,801,1,53.05263157894737,60.35228070175438
2023-01-04 04:00:00,15414,19143.0,0,0,46043,46365,-408,472,1536,0,53.54385964912281,54.70315789473684
2023-01-04 05:00:00,13699,17679.0,0,0,49022,49206,493,826,1393,1,53.54385964912281,61.9438596491228
2023-01-04 06:00:00,12353,16444.0,0,0,55316,55666,-605,1197,702,0,54.526315789473685,48.70035087719298
2023-01-04 07:00:00,11170,14912.0,0,0,60817,61017,647,1950,1599,1,54.526315789473685,65.76561403508772
2023-01-04 08:00:00,10124,15117.0,92,11,63255,63556,-16,1181,1516,0,53.54385964912281,56.21122807017544
2023-01-04 09:00:00,9432,14950.0,758,239,64248,64633,629,1586,27,1,52.56140350877193,52.67929824561404
2023-01-04 10:00:00,9182,14163.0,1577,932,65358,65716,957,1303,756,1,51.578947368421055,59.54175438596491
2023-01-04 11:00:00,9481,14373.0,2031,1873,66719,66943,285,1647,1564,0,51.578947368421055,57.036491228070176
2023-01-04 12:00:00,10322,15543.0,2198,2474,66713,66943,-623,1018,1272,1,52.56140350877193,49.41263157894737
2023-01-04 13:00:00,11589,16802.0,2337,2281,66128,66244,-390,1628,626,1,53.54385964912281,48.990175438596495
2023-01-04 14:00:00,13126,18337.0,1764,1356,65423,65597,975,842,1898,1,53.05263157894737,67.43087719298246
2023-01-04 15:00:00,14359,18933.0,838,462,64809,65029,-506,515,256,0,53.54385964912281,45.75789473684211
2023-01-04 16:00:00,15093,19276.0,43,49,65204,65832,947,107,1470,1,54.526315789473685,66.95929824561404
2023-01-04 17:00:00,16098,19549.0,0,0,67154,67255,-253,1825,1456,1,55.01754385964912,58.56421052631579
2023-01-04 18:00:00,17497,20092.0,0,0,66742,66870,87,1204,738,1,55.01754385964912,57.98947368421053
2023-01-04 19:00:00,18475,20719.0,0,0,65563,65363,-202,907,936,1,55.50877192982456,58.07298245614035
2023-01-04 20:00:00,19055,21605.0,0,0,62371,62015,492,513,270,0,55.01754385964912,57.91087719298245
2023-01-04 21:00:00,19447,21796.0,0,0,58930,58593,-271,1630,1800,1,56.0,62.94596491228069
2023-01-04 22:00:00,20073,21449.0,0,0,56465,56040,919,935,455,1,56.0,66.23719298245614
2023-01-04 23:00:00,21434,21504.0,0,0,52596,52182,952,673,757,1,56.98245614035088,70.57473684210525
2023-01-05 00:00:00,22840,22130.0,0,0,49692,49506,-381,1081,1628,1,56.0,64.12
2023-01-05 01:00:00,24430,23713.0,0,0,47922,47741,969,976,1059,0,56.98245614035088,71.98456140350876
2023-01-05 02:00:00,25729,26404.0,0,0,47592,47346,-680,13,83,0,56.0,50.306666666666665
2023-01-05 03:00:00,26985,28260.0,0,0,48027,47845,-48,1332,556,0,55.01754385964912,56.60912280701754
2023-01-05 04:00:00,28630,29504.0,0,0,49294,49112,-123,911,1597,1,55.50877192982456,64.05122807017543
2023-01-05 05:00:00,30440,31522.0,0,0,52422,52381,-572,1030,1053,1,54.526315789473685,55.84280701754386
2023-01-05 06:00:00,31998,33278.0,0,0,58925,58859,-31,297,906,1,55.50877192982456,60.24421052631579
2023-01-05 07:00:00,33473,34770.0,0,0,64218,63967,-996,799,1066,1,56.49122807017544,53.92701754385965
2023-01-05 08:00:00,35062,37097.0,251,229,66842,66769,-904,1788,853,0,55.50877192982456,50.557192982456144
2023-01-05 09:00:00,36029,38467.0,2415,1856,67840,67952,147,1263,954,1,56.0,61.22666666666667
2023-01-05 10:00:00,36027,39131.0,4563,4489,68930,69150,878,1737,1378,1,55.50877192982456,68.35929824561404
2023-01-05 11:00:00,36713,40089.0,5858,6420,69776,70080,-187,200,269,0,56.0,51.82947368421053
2023-01-05 12:00:00,38244,41247.0,6349,6792,70084,70405,581,346,1775,0,55.50877192982456,66.65473684210525
2023-01-05 13:00:00,38370,41940.0,5284,5583,69327,69760,-498,564,1620,0,55.01754385964912,55.83789473684211
2023-01-05 14:00:00,37871,42103.0,4043,3406,68432,68681,262,1660,57,0,54.03508771929825,51.83438596491228
2023-01-05 15:00:00,37263,41714.0,2011,1192,67714,68056,698,838,814,1,53.05263157894737,59.78736842105263
2023-01-05 16:00:00,36094,40790.0,96,105,68396,68572,-692,1118,214,1,52.56140350877193,43.6161403508772
2023-01-05 17:00:00,34954,39059.0,0,0,70085,70402,-469,1837,955,0,53.54385964912281,50.35578947368421
2023-01-05 18:00:00,34023,37798.0,0,0,69603,69892,-212,1526,55,1,54.526315789473685,49.93333333333334
2023-01-05 19:00:00,33165,36210.0,0,0,68111,68319,89,416,1647,0,53.54385964912281,60.10666666666666
2023-01-05 20:00:00,32016,35875.0,0,0,64742,65007,-108,998,1116,0,54.03508771929825,55.105964912280704
2023-01-05 21:00:00,30956,34180.0,0,0,61131,61473,-330,273,1469,0,53.05263157894737,55.09122807017545
2023-01-05 22:00:00,29667,32030.0,0,0,58708,58975,176,1219,516,1,54.03508771929825,56.64350877192983
2023-01-05 23:00:00,28043,30034.0,0,0,54791,54845,-51,822,175,0,53.05263157894737,51.54456140350877
2023-01-06 00:00:00,28036,28442.0,0,0,51632,51335,-592,1141,1614,0,53.54385964912281,57.68000000000001
2023-01-06 01:00:00,26325,26999.0,0,0,49513,49201,795,1050,258,1,53.05263157894737,61.74736842105263
2023-01-06 02:00:00,24664,26062.0,0,0,48656,48499,471,315,1465,0,53.54385964912281,64.32140350877192
2023-01-06 03:00:00,23040,23624.0,0,0,48608,48643,-564,1741,900,0,54.03508771929825,53.94175438596492
2023-01-06 04:00:00,20799,21603.0,0,0,49499,49536,-39,1675,309,1,55.01754385964912,56.761403508771934
2023-01-06 05:00:00,18157,18943.0,0,0,51184,51241,-846,1974,1818,0,56.0,58.47087719298246
2023-01-06 06:00:00,16465,16027.0,0,0,54684,54582,-156,984,772,0,56.98245614035088,60.61263157894737
2023-01-06 07:00:00,15444,14192.0,0,0,59116,58825,213,1919,872,1,56.49122807017544,65.50035087719299
2023-01-06 08:00:00,14093,12047.0,421,476,61635,61342,352,1317,773,0,56.0,65.37754385964912
2023-01-06 09:00:00,12695,10360.0,3197,3109,62717,62610,-732,348,332,1,55.01754385964912,54.442807017543856
2023-01-06 10:00:00,10827,8585.0,6400,6833,63729,63434,26,1790,1196,1,54.03508771929825,64.32631578947367
2023-01-06 11:00:00,8419,6922.0,8243,9707,65326,64724,636,1205,1586,1,53.54385964912281,69.77894736842106
2023-01-06 12:00:00,6629,5581.0,8951,10657,65407,64890,-967,1058,1206,0,54.526315789473685,53.29333333333333
2023-01-06 13:00:00,5597,5409.0,8660,9353,64127,63614,-983,1409,553,0,55.50877192982456,50.19368421052632
2023-01-06 14:00:00,5562,5505.0,6610,6409,62935,62517,997,93,1758,1,55.01754385964912,75.02526315789473
2023-01-06 15:00:00,6348,5820.0,3268,2627,62198,61678,877,283,816,1,54.526315789473685,68.7719298245614
2023-01-06 16:00:00,7847,7575.0,153,258,63109,62751,476,1607,1117,1,53.54385964912281,65.13684210526316
2023-01-06 17:00:00,9955,10332.0,0,0,66013,65678,-840,604,1115,0,53.05263157894737,52.124210526315785
2023-01-06 18:00:00,12301,13855.0,0,0,66373,66058,756,1992,1654,0,52.56140350877193,66.8659649122807
2023-01-06 19:00:00,14532,16490.0,0,0,64968,64851,571,770,973,0,51.578947368421055,59.73333333333333
2023-01-06 20:00:00,16298,18794.0,0,0,61970,61741,-969,1907,247,0,52.07017543859649,42.6140350877193
2023-01-06 21:00:00,17919,21143.0,0,0,59386,59102,765,735,861,1,53.05263157894737,61.973333333333336
2023-01-06 22:00:00,19540,22003.0,0,0,57765,57482,-904,735,47,1,52.07017543859649,43.257543859649125
2023-01-06 23:00:00,20870,23539.0,0,0,54272,54001,915,1761,197,0,51.578947368421055,57.665263157894735
2023-01-07 00:00:00,24558,24899.0,0,0,51652,51551,301,1453,529,1,51.08771929824562,57.20842105263157
2023-01-07 01:00:00,25599,25761.0,0,0,50010,49837,-416,599,634,1,52.07017543859649,53.35228070175438
2023-01-07 02:00:00,26543,26662.0,0,0,49515,49328,-425,1691,71,0,51.08771929824562,48.08140350877193
2023-01-07 03:00:00,27549,27852.0,0,0,49686,49492,413,971,420,0,51.578947368421055,57.02666666666666
2023-01-07 04:00:00,28476,29011.0,0,0,50473,50307,251,1731,476,0,52.07017543859649,56.225964912280695
2023-01-07 05:00:00,29534,29887.0,0,0,53221,53002,17,411,39,1,52.56140350877193,53.76491228070175
2023-01-07 06:00:00,30466,30653.0,0,0,59201,59086,151,525,502,1,52.07017543859649,56.96280701754385
2023-01-07 07:00:00,31149,30593.0,0,0,64104,64132,-700,536,80,0,52.56140350877193,47.68350877192982
2023-01-07 08:00:00,31648,32017.0,432,225,66512,66682,201,1337,1218,0,53.54385964912281,61.65894736842105
2023-01-07 09:00:00,31738,32234.0,2265,1487,67722,67814,-750,559,943,1,53.54385964912281,53.68631578947369
2023-01-07 10:00:00,29868,30868.0,3992,3466,68347,68378,396,311,870,1,54.526315789473685,62.985263157894735
2023-01-07 11:00:00,28065,29773.0,5068,4836,68786,68797,164,1918,841,0,54.03508771929825,58.34315789473684
2023-01-07 12:00:00,28208,28929.0,5470,4976,68467,67998,225,1635,719,1,55.01754385964912,61.712982456140345
2023-01-07 13:00:00,28924,28432.0,5211,3754,67522,66812,143,1315,1986,0,54.03508771929825,68.21684210526315
2023-01-07 14:00:00,29687,27266.0,4008,1944,66608,65685,249,1662,606,1,53.54385964912281,64.37543859649124
2023-01-07 15:00:00,28554,25921.0,2023,609,65743,65024,-520,1656,1813,0,53.05263157894737,63.3340350877193
2023-01-07 16:00:00,27021,24832.0,118,38,66310,65694,-1000,1215,920,1,53.54385964912281,53.96631578947368
2023-01-07 17:00:00,26731,24281.0,0,0,68052,67515,-143,669,630,1,53.05263157894737,59.52701754385965
2023-01-07 18:00:00,26454,23444.0,0,0,67614,67182,907,1080,1421,1,52.07017543859649,72.43157894736841
2023-01-07 19:00:00,26011,22551.0,0,0,66201,65580,844,706,588,0,53.05263157894737,67.60771929824561
2023-01-07 20:00:00,25272,21458.0,0,0,62850,62295,-476,783,929,1,53.54385964912281,60.60280701754386
2023-01-07 21:00:00,24538,20362.0,0,0,59472,59014,-320,1279,1907,0,53.05263157894737,66.41403508771928
2023-01-07 22:00:00,23402,19065.0,0,0,57660,57204,-681,1812,339,0,52.07017543859649,53.46526315789474
2023-01-07 23:00:00,21812,18425.0,0,0,54094,53488,512,1036,1995,0,53.05263157894737,72.67228070175437
2023-01-08 00:00:00,14648,17502.0,0,0,50443,50279,-320,1273,72,0,52.56140350877193,47.43298245614036
2023-01-08 01:00:00,14281,16912.0,0,0,48707,48427,507,1003,1526,0,52.07017543859649,62.15508771929825
2023-01-08 02:00:00,14853,16654.0,0,0,47670,47344,767,805,699,0,52.07017543859649,60.69122807017544
2023-01-08 03:00:00,15474,15487.0,0,0,47387,46924,-186,1801,1565,1,51.578947368421055,60.42105263157895
2023-01-08 04:00:00,15623,15302.0,0,0,47427,47006,-856,380,887,1,51.578947368421055,50.94526315789473
2023-01-08 05:00:00,15331,15055.0,0,0,47577,47238,583,176,1471,1,52.56140350877193,67.19508771929824
2023-01-08 06:00:00,15393,15833.0,0,0,48651,48191,533,973,247,1,53.54385964912281,60.1557894736842
2023-01-08 07:00:00,16265,15923.0,0,0,51316,50814,-985,456,1506,0,53.54385964912281,54.27087719298245
2023-01-08 08:00:00,17200,16858.0,301,207,54154,53494,206,1407,740,1,52.56140350877193,60.05263157894737
2023-01-08 09:00:00,18116,16781.0,2092,1659,57687,57100,-69,1142,384,1,53.05263157894737,57.719298245614034
2023-01-08 10:00:00,19931,17444.0,4116,3922,59363,58960,153,1955,1182,1,54.03508771929825,65.93754385964911
2023-01-08 11:00:00,21889,19309.0,5314,5747,60969,60701,-431,1048,1230,0,53.05263157894737,59.22736842105263
2023-01-08 12:00:00,22553,20494.0,5796,6460,60281,60219,-258,1921,1882,1,52.56140350877193,64.20350877192982
2023-01-08 13:00:00,22386,21702.0,5967,5122,58893,58645,339,12,466,1,52.56140350877193,60.20982456140351
2023-01-08 14:00:00,22306,22921.0,4617,3531,57833,57780,-559,247,1378,0,51.578947368421055,55.00280701754386
2023-01-08 15:00:00,23272,24311.0,2373,1401,57444,57676,234,584,1866,0,52.07017543859649,63.9922807017544
2023-01-08 16:00:00,25313,26147.0,187,142,58897,59225,545,646,1733,1,51.08771929824562,65.54456140350877
2023-01-08 17:00:00,27693,28719.0,0,0,61990,61992,735,1732,463,0,50.59649122807018,58.27929824561404
2023-01-08 18:00:00,29639,31313.0,0,0,62059,61900,-312,1730,1436,0,51.578947368421055,55.6659649122807
2023-01-08 19:00:00,31261,33691.0,0,0,60623,60517,257,349,1853,0,51.08771929824562,61.089122807017546
2023-01-08 20:00:00,32571,35808.0,0,0,57858,57611,-187,63,497,0,50.10526315789474,48.03228070175439
2023-01-08 21:00:00,33231,36276.0,0,0,55604,55256,89,267,419,0,50.59649122807018,50.390175438596486
2023-01-08 22:00:00,33400,36290.0,0,0,54668,54460,-381,1343,1009,1,49.6140350877193,50.34105263157895
2023-01-08 23:00:00,33497,36203.0,0,0,52175,52001,-310,156,1129,1,49.6140350877193,51.83929824561404
2023-01-09 00:00:00,32270,35651.0,0,0,49393,49209,-963,681,1156,0,49.6140350877193,44.30877192982456
2023-01-09 01:00:00,31233,34162.0,0,0,47131,46994,89,489,112,0,50.59649122807018,48.70035087719298
2023-01-09 02:00:00,30254,33104.0,0,0,46115,45947,-2,1146,1682,1,50.59649122807018,58.24491228070176
2023-01-09 03:00:00,29651,32338.0,0,0,45626,45432,-30,1785,508,1,49.6140350877193,50.532631578947374
2023-01-09 04:00:00,29512,30570.0,0,0,45459,45204,-941,641,75,0,48.63157894736842,40.12842105263157
2023-01-09 05:00:00,29027,29915.0,0,0,45080,44922,564,1074,118,1,48.14035087719298,53.68631578947369
2023-01-09 06:00:00,28267,28978.0,0,0,44980,44847,583,1159,1237,0,49.12280701754386,60.29333333333333
2023-01-09 07:00:00,27907,28803.0,0,0,46708,46529,627,1086,817,1,48.14035087719298,58.20070175438597
2023-01-09 08:00:00,27470,28730.0,241,53,49337,49209,7,971,912,0,49.12280701754386,53.21473684210526
2023-01-09 09:00:00,26527,28317.0,1453,648,52980,52934,-9,1132,1085,0,48.63157894736842,53.38666666666666
2023-01-09 10:00:00,25497,26966.0,3324,1773,55782,55679,924,467,1391,0,49.12280701754386,64.43929824561404
2023-01-09 11:00:00,24360,25727.0,4280,2869,58920,58852,-204,1207,1255,1,48.14035087719298,54.3838596491228
2023-01-09 12:00:00,23683,24087.0,4673,3575,58746,58789,509,744,1514,0,48.14035087719298,61.19719298245614
2023-01-09 13:00:00,22552,22731.0,5252,3641,57281,57263,-416,1878,433,0,47.1578947368421,47.172631578947374
2023-01-09 14:00:00,20721,20721.0,4147,3403,56016,55903,167,186,1323,0,47.1578947368421,56.43228070175439
2023-01-09 15:00:00,19105,19165.0,2243,1501,55340,55254,535,1537,1368,1,47.64912280701754,61.31999999999999
2023-01-09 16:00:00,17882,17249.0,266,199,56580,56475,-954,989,735,1,47.1578947368421,44.94245614035087
2023-01-09 17:00:00,16988,15951.0,0,0,60001,60011,-759,1716,1141,0,46.66666666666666,47.796491228070174
2023-01-09 18:00:00,15938,15207.0,0,0,60100,60080,-437,928,471,0,47.1578947368421,46.98596491228071
2023-01-09 19:00:00,14760,13981.0,0,0,59018,58713,596,1466,890,1,47.64912280701754,59.5319298245614
2023-01-09 20:00:00,13574,12809.0,0,0,56602,56161,-158,596,1438,0,47.64912280701754,55.61684210526315
2023-01-09 21:00:00,12417,12101.0,0,0,54744,54311,237,711,177,0,48.14035087719298,51.411929824561405
2023-01-09 22:00:00,11123,10863.0,0,0,54274,53621,601,78,329,0,48.14035087719298,55.44491228070176
2023-01-09 23:00:00,9793,9819.0,0,0,51561,50873,-307,1525,1926,1,47.1578947368421,57.21333333333333
2023-01-10 00:00:00,9670,8518.0,0,0,49218,49138,690,632,1645,0,47.1578947368421,63.43228070175439
2023-01-10 01:00:00,8247,7650.0,0,0,47291,47175,112,30,184,1,46.66666666666666,50.178947368421056
2023-01-10 02:00:00,6933,6293.0,0,0,46649,46573,93,1293,1272,0,46.66666666666666,55.16982456140352
2023-01-10 03:00:00,5772,5434.0,0,0,47041,46901,-908,372,1507,1,47.64912280701754,49.98736842105264
2023-01-10 04:00:00,5011,4698.0,0,0,48458,48358,179,1177,427,0,47.1578947368421,51.18105263157894
2023-01-10 05:00:00,4464,4125.0,0,0,52006,51930,-715,1205,603,1,46.175438596491226,45.0259649122807
2023-01-10 06:00:00,3932,3501.0,0,0,59403,59127,-27,1883,1651,1,45.68421052631579,56.54035087719298
2023-01-10 07:00:00,3552,3011.0,0,0,65259,64808,934,874,1336,1,46.175438596491226,63.5059649122807
2023-01-10 08:00:00,3233,2829.0,248,159,67892,67472,-612,503,1832,0,46.66666666666666,52.73333333333333
2023-01-10 09:00:00,2899,2637.0,1613,1485,68978,68550,139,1874,806,1,46.175438596491226,53.32771929824562
2023-01-10 10:00:00,2520,2284.0,3161,3548,69791,69265,-702,1430,1661,1,45.19298245614035,50.15438596491228
2023-01-10 11:00:00,2307,2030.0,4105,5007,70842,70270,-208,359,848,1,46.175438596491226,50.424561403508775
2023-01-10 12:00:00,2372,1855.0,4509,5398,70756,70118,842,821,1439,0,46.66666666666666,62.16491228070176
2023-01-10 13:00:00,2339,1628.0,4435,4780,70013,69410,166,1063,35,1,45.68421052631579,48.960701754385966
2023-01-10 14:00:00,2149,1221.0,3501,3622,69004,68222,-877,1855,1439,0,45.19298245614035,47.2021052631579
2023-01-10 15:00:00,2099,1447.0,1890,1598,68281,67513,-61,96,1326,1,44.21052631578947,53.60280701754386
2023-01-10 16:00:00,2369,1706.0,218,209,68529,67828,-1,889,1398,0,43.719298245614034,52.64982456140351
2023-01-10 17:00:00,2754,2074.0,0,0,70947,70240,903,1924,480,0,44.21052631578947,55.53824561403509
2023-01-10 18:00:00,3080,2470.0,0,0,70557,69906,793,266,795,1,43.719298245614034,56.83017543859648
2023-01-10 19:00:00,3435,2825.0,0,0,69005,68574,-229,93,438,1,44.21052631578947,46.78947368421053
2023-01-10 20:00:00,3821,3163.0,0,0,65521,65349,-82,295,848,1,44.21052631578947,50.20350877192983
2023-01-10 21:00:00,4249,3529.0,0,0,62058,62013,-763,1105,342,1,43.719298245614034,41.02736842105263
2023-01-10 22:00:00,4833,3707.0,0,0,59616,59601,540,678,1567,0,44.21052631578947,58.64280701754386
2023-01-10 23:00:00,5411,3880.0,0,0,55842,55835,86,514,989,0,44.70175438596491,52.45333333333333
2023-01-11 00:00:00,4549,4023.0,0,0,53983,53700,-296,792,637,1,45.19298245614035,48.17964912280701
2023-01-11 01:00:00,4786,4012.0,0,0,52147,51911,355,1973,1859,1,45.19298245614035,60.54877192982457
